timestamp,ip,cnt_last_1m,cnt_last_5m,cnt_last_15m,succ_count,fail_count,total_count,fail_rate,event_user,event_result
2025-10-01 05:33:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,20,28,4,4,9,0.2978161792772659,bob,success
2025-10-01 05:34:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,44,79,6,2,5,0.6613213309561911,alice,success
2025-10-01 05:35:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,6,56,2,1,13,0.1406469279981678,bob,failed
2025-10-01 05:36:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,14,64,5,2,10,0.6448014193798026,dave,success
2025-10-01 05:37:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,4,39,14,3,2,13,0.9678009007666826,bob,success
2025-10-01 05:38:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,26,43,1,2,9,0.8906149180363517,dave,failed
2025-10-01 05:39:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,43,59,4,2,4,0.2980381966313873,bob,success
2025-10-01 05:40:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,18,130,0,1,13,0.96623372730928,dave,success
2025-10-01 05:41:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,3,78,4,0,6,0.3724079572034097,alice,success
2025-10-01 05:42:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,44,33,5,2,9,0.8850983214677666,dave,success
2025-10-01 05:43:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,36,1,5,4,10,0.2909908611444491,bob,success
2025-10-01 05:44:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,31,133,8,1,2,0.3490242429079235,bob,success
2025-10-01 05:45:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,34,113,3,3,11,0.9363902002397576,alice,success
2025-10-01 05:46:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,9,108,0,2,14,0.7292268799739288,charlie,success
2025-10-01 05:47:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,5,35,40,6,3,5,0.3372708230375719,bob,failed
2025-10-01 05:48:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,9,86,6,0,14,0.3872958418454728,bob,success
2025-10-01 05:49:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,29,139,8,0,4,0.9464918489042976,dave,success
2025-10-01 05:50:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,7,49,9,3,6,0.3161178825847435,alice,success
2025-10-01 05:51:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,35,89,0,2,14,0.7721479290603911,dave,success
2025-10-01 05:52:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,26,62,7,0,2,0.8843372939031924,dave,success
2025-10-01 05:53:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,48,124,5,1,12,0.338738202047151,dave,success
2025-10-01 05:54:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,12,11,4,4,8,0.5025680302965456,alice,success
2025-10-01 05:55:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,4,37,4,0,11,0.6069608279918478,dave,failed
2025-10-01 05:56:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,44,23,8,3,14,0.4119513327594655,alice,success
2025-10-01 05:57:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,43,149,7,3,1,0.1758312715979375,charlie,failed
2025-10-01 05:58:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,17,75,3,1,8,0.4584422982749296,charlie,success
2025-10-01 05:59:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,7,74,8,0,2,0.877123536608475,dave,success
2025-10-01 06:00:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,44,13,6,2,3,0.5718152383024461,alice,success
2025-10-01 06:01:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,23,72,5,3,9,0.5087316503825037,bob,success
2025-10-01 06:02:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,7,1,49,7,1,2,0.2034789063566773,charlie,success
2025-10-01 06:03:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,37,75,8,4,11,0.1899224722077368,alice,success
2025-10-01 06:04:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,14,108,7,4,10,0.1412448610139912,charlie,success
2025-10-01 06:05:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,21,113,2,3,10,0.0761514758467213,charlie,success
2025-10-01 06:06:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,39,56,4,1,8,0.7821836772737668,alice,success
2025-10-01 06:07:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,32,7,3,1,10,0.1695246623299785,bob,success
2025-10-01 06:08:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,48,9,3,2,8,0.8052138592416216,charlie,failed
2025-10-01 06:09:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,14,85,0,2,12,0.0562908957175922,bob,success
2025-10-01 06:10:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,34,52,4,2,3,0.7598045291488739,dave,success
2025-10-01 06:11:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,11,31,5,0,6,0.6375528749438371,dave,success
2025-10-01 06:12:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,4,12,7,3,2,0.3776453005400729,alice,success
2025-10-01 06:13:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,41,122,9,0,7,0.6550759195747048,alice,success
2025-10-01 06:14:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,36,87,9,2,2,0.6218910155687439,alice,success
2025-10-01 06:15:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,29,100,9,1,6,0.117379064343657,charlie,success
2025-10-01 06:16:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,22,38,9,2,4,0.2490192971045522,bob,failed
2025-10-01 06:17:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,48,45,3,4,8,0.7224676499610921,alice,success
2025-10-01 06:18:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,42,141,1,3,14,0.7481970700273015,dave,success
2025-10-01 06:19:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,19,32,7,0,14,0.8870429334210598,charlie,failed
2025-10-01 06:20:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,12,83,1,4,11,0.8569807139772847,alice,success
2025-10-01 06:21:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,40,11,6,4,1,0.441991777407717,alice,success
2025-10-01 06:22:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,41,56,7,1,4,0.1493374541019764,charlie,success
2025-10-01 06:23:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,29,78,4,4,10,0.8736829204531581,bob,success
2025-10-01 06:24:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,30,98,2,3,9,0.5206221649565017,dave,success
2025-10-01 06:25:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,19,79,4,2,8,0.6514118466866563,alice,success
2025-10-01 06:26:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,12,143,2,4,8,0.052916051362217,bob,success
2025-10-01 06:27:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,43,4,9,2,10,0.4220693066857661,charlie,success
2025-10-01 06:28:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,38,117,2,4,6,0.5807806440925909,alice,success
2025-10-01 06:29:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,22,105,8,2,10,0.5412745321712396,bob,success
2025-10-01 06:30:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,5,50,8,4,7,0.0408989315766106,dave,success
2025-10-01 06:31:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,46,8,3,0,14,0.0879090748224628,alice,success
2025-10-01 06:32:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,14,19,5,2,14,0.4790874457932785,alice,success
2025-10-01 06:33:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,11,25,6,1,4,0.6256042264318847,alice,success
2025-10-01 06:34:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,7,70,2,1,13,0.384315247445293,charlie,success
2025-10-01 06:35:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,10,119,0,0,3,0.8991288761276769,dave,success
2025-10-01 06:36:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,39,61,4,4,3,0.9458143198118764,bob,success
2025-10-01 06:37:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,23,75,6,4,2,0.2144022080091689,dave,failed
2025-10-01 06:38:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,2,123,8,1,8,0.1071477175535848,alice,success
2025-10-01 06:39:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,14,134,6,4,12,0.7225215490612501,bob,success
2025-10-01 06:40:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,20,5,0,2,5,0.8920130731771546,bob,success
2025-10-01 06:41:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,24,14,9,4,8,0.1057303387413257,bob,failed
2025-10-01 06:42:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,6,88,0,4,6,0.8435103411601504,dave,failed
2025-10-01 06:43:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,43,46,1,2,12,0.4954948107185555,alice,success
2025-10-01 06:44:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,45,127,4,2,11,0.3970296808022858,alice,failed
2025-10-01 06:45:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,31,64,2,2,1,0.418539873211684,alice,success
2025-10-01 06:46:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,5,9,103,0,1,14,0.9760636360111964,charlie,success
2025-10-01 06:47:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,22,10,4,4,2,0.7849370080270692,charlie,success
2025-10-01 06:48:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,16,1,9,3,10,0.984379572847232,bob,success
2025-10-01 06:49:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,45,80,4,1,14,0.974601119905114,bob,success
2025-10-01 06:50:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,4,73,8,0,4,0.2783988486211671,bob,success
2025-10-01 06:51:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,0,25,2,1,2,0.2589697733116819,alice,success
2025-10-01 06:52:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,39,71,9,2,1,0.8028618107643236,alice,success
2025-10-01 06:53:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,16,60,1,4,8,0.4164015352876475,alice,success
2025-10-01 06:54:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,38,87,0,2,5,0.8819362864839502,alice,success
2025-10-01 06:55:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,26,37,3,2,1,0.8480117759070932,charlie,failed
2025-10-01 06:56:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,19,136,6,4,11,0.5729073632781668,charlie,failed
2025-10-01 06:57:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,24,63,7,3,3,0.6699732949618112,alice,success
2025-10-01 06:58:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,27,57,2,2,12,0.5887784729763491,bob,success
2025-10-01 06:59:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,1,119,6,2,1,0.4020540668494154,dave,success
2025-10-01 07:00:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,46,50,0,4,5,0.8861500021685831,charlie,success
2025-10-01 07:01:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,32,44,8,1,13,0.2608255191287884,charlie,success
2025-10-01 07:02:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,45,42,4,4,5,0.9710447907075236,charlie,success
2025-10-01 07:03:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,36,37,1,4,1,0.9672721962220048,dave,success
2025-10-01 07:04:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,39,47,2,1,2,0.1560211140403116,bob,failed
2025-10-01 07:05:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,24,57,3,1,10,0.2638284080855075,alice,success
2025-10-01 07:06:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,41,41,1,4,8,0.4845692303804102,dave,success
2025-10-01 07:07:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,45,147,4,0,1,0.2380178039548336,dave,success
2025-10-01 07:08:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,43,1,6,1,4,0.0881681039226827,charlie,success
2025-10-01 07:09:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,33,22,3,3,9,0.8520480773005878,alice,success
2025-10-01 07:10:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,15,108,0,2,9,0.0654788805994635,alice,success
2025-10-01 07:11:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,1,149,3,4,10,0.4393973446564531,dave,success
2025-10-01 07:12:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,7,25,6,3,3,0.0932199234533781,charlie,success
2025-10-01 07:13:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,18,8,6,2,8,0.260457749901695,dave,failed
2025-10-01 07:14:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,30,103,8,4,10,0.0561276549657741,dave,failed
2025-10-01 07:15:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,20,106,9,3,6,0.4468802490547664,alice,success
2025-10-01 07:16:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,1,85,6,3,8,0.061809296213877,alice,failed
2025-10-01 07:17:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,23,49,0,1,3,0.1648517999504944,bob,success
2025-10-01 07:18:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,0,71,7,3,13,0.5353778280422934,alice,success
2025-10-01 07:19:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,5,59,1,2,4,0.5367528841770285,bob,failed
2025-10-01 07:20:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,7,4,128,7,3,2,0.3781379990935957,charlie,success
2025-10-01 07:21:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,21,145,2,0,1,0.40099545775367,alice,success
2025-10-01 07:22:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,4,26,30,7,0,2,0.453343455775741,dave,success
2025-10-01 07:23:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,10,73,0,2,12,0.6348611239578249,dave,success
2025-10-01 07:24:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,40,13,6,3,10,0.0647801716302457,bob,success
2025-10-01 07:25:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,16,98,9,0,3,0.3197087396842237,charlie,success
2025-10-01 07:26:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,25,126,0,1,13,0.7575731955413818,dave,failed
2025-10-01 07:27:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,33,149,8,3,13,0.6407353437063501,alice,success
2025-10-01 07:28:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,38,93,0,3,8,0.6257777739975428,charlie,success
2025-10-01 07:29:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,49,27,2,0,11,0.8357232740102502,dave,success
2025-10-01 07:30:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,45,27,8,4,4,0.5726581497283434,bob,success
2025-10-01 07:31:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,4,43,33,0,4,3,0.2082551703633373,bob,success
2025-10-01 07:32:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,8,11,125,2,0,3,0.392989215185345,dave,success
2025-10-01 07:33:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,33,7,1,1,2,0.2887589691048751,charlie,failed
2025-10-01 07:34:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,27,95,2,4,1,0.3299371760252755,bob,success
2025-10-01 07:35:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,12,125,8,4,10,0.6324714720190252,dave,success
2025-10-01 07:36:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,30,129,7,2,14,0.6225218757484651,bob,success
2025-10-01 07:37:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,44,114,3,4,13,0.7939892108144543,alice,success
2025-10-01 07:38:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,36,128,0,0,13,0.870608414500963,bob,success
2025-10-01 07:39:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,1,131,3,4,7,0.2624053312376738,bob,success
2025-10-01 07:40:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,18,65,9,3,12,0.7994508102511336,bob,success
2025-10-01 07:41:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,2,31,34,4,1,14,0.4859962614445474,alice,success
2025-10-01 07:42:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,13,75,1,2,9,0.9581114036984648,charlie,success
2025-10-01 07:43:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,6,42,3,1,13,0.4594978144300496,charlie,success
2025-10-01 07:44:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,15,9,1,1,7,0.6886344491594708,charlie,success
2025-10-01 07:45:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,36,149,1,2,7,0.7941481868854589,dave,success
2025-10-01 07:46:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,22,148,1,2,12,0.0681684379729311,dave,failed
2025-10-01 07:47:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,1,90,4,0,14,0.4577632341045108,alice,success
2025-10-01 07:48:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,4,123,1,3,7,0.8349576100370948,alice,success
2025-10-01 07:49:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,2,32,93,2,0,5,0.2084775820998139,dave,success
2025-10-01 07:50:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,40,65,3,1,14,0.2023595314061478,alice,failed
2025-10-01 07:51:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,23,85,0,4,11,0.0443282368844667,charlie,success
2025-10-01 07:52:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,14,84,4,4,2,0.7823754652217508,bob,success
2025-10-01 07:53:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,21,59,6,4,13,0.2062419295810222,bob,failed
2025-10-01 07:54:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,2,138,9,2,7,0.7764233856664706,dave,failed
2025-10-01 07:55:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,35,117,7,1,5,0.0460569916728273,charlie,success
2025-10-01 07:56:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,4,104,9,1,4,0.960785659157558,dave,success
2025-10-01 07:57:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,12,130,8,4,5,0.4989492774676018,bob,success
2025-10-01 07:58:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,10,115,4,3,7,0.8858179762343187,dave,success
2025-10-01 07:59:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,5,45,97,8,1,4,0.6857727871524245,dave,success
2025-10-01 08:00:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,25,147,8,4,9,0.5265559991841582,alice,success
2025-10-01 08:01:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,0,9,124,8,2,6,0.0078846463553694,bob,success
2025-10-01 08:02:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,9,9,4,4,5,0.2481969332456415,charlie,success
2025-10-01 08:03:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,13,52,4,3,13,0.8571706214675743,charlie,success
2025-10-01 08:04:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,48,81,3,4,2,0.2584438756067428,dave,failed
2025-10-01 08:05:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,25,34,8,3,9,0.6723045529397925,bob,success
2025-10-01 08:06:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,34,80,5,2,11,0.7705442969171318,charlie,success
2025-10-01 08:07:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,14,113,0,1,10,0.9701757726763686,bob,success
2025-10-01 08:08:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,32,6,5,1,5,0.0827281280016877,charlie,success
2025-10-01 08:09:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,17,52,5,1,3,0.2183132047271841,dave,success
2025-10-01 08:10:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,28,18,8,2,9,0.3385521096523419,alice,success
2025-10-01 08:11:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,6,130,4,0,1,0.2256230198617055,bob,failed
2025-10-01 08:12:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,7,46,74,9,3,5,0.7445593950919196,dave,success
2025-10-01 08:13:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,12,24,0,4,2,0.4635630396803958,dave,success
2025-10-01 08:14:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,0,90,7,3,1,0.5627522962277463,charlie,success
2025-10-01 08:15:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,26,38,8,1,3,0.5066620509436007,charlie,success
2025-10-01 08:16:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,48,24,8,0,4,0.0548912937948886,dave,success
2025-10-01 08:17:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,7,17,75,1,4,6,0.8780439080449731,charlie,failed
2025-10-01 08:18:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,15,68,3,2,3,0.4281132620494196,dave,success
2025-10-01 08:19:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,37,85,9,2,3,0.1516466066471509,charlie,failed
2025-10-01 08:20:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,40,144,1,3,11,0.9455174508856918,charlie,failed
